Chromosome	Strand	Position	F1S4_161209_005_C01	F1S4_180108_304_G01	F1S4_180129_303_G01	F2S4_151223_001_E01	F2S4_151223_002_A01	F2S4_151223_013_F01	F2S4_160115_007_A01	F2S4_160115_018_D01	F2S4_160115_023_F01	F2S4_160120_001_A01	F2S4_160120_007_H01	F2S4_160120_027_B01	F2S4_160126_035_C01	F2S4_160127_001_F01	F2S4_160127_014_E01	F2S4_160127_018_C01	F2S4_160128_017_B01	F2S4_160128_024_E01	F2S4_160202_013_H01	F2S4_160210_005_B01	F2S4_160217_001_F01	F2S4_160303_016_B01	F2S4_160304_012_H01	F2S4_160317_010_C01	F2S4_160317_018_H01	F2S4_160317_023_H01	F2S4_160317_028_H01	F2S4_160321_027_D01	F2S4_160329_008_D01	F2S4_160329_015_H01	F2S4_160330_010_F01	F2S4_160330_028_C01	F2S4_160401_001_A01	F2S4_160401_004_A01	F2S4_160404_022_D01	F2S4_160404_026_B01	F2S4_160404_044_E01	F2S4_160405_011_G01	F2S4_160405_040_A01	F2S4_160413_015_A01	F2S4_160415_007_E01	F2S4_160415_020_D01	F2S4_160420_013_C01	F2S4_160421_003_E01	F2S4_160421_018_E01	F2S4_160422_008_D01	F2S4_160425_007_F01	F2S4_160426_008_C01	F2S4_160429_002_B01	F2S4_160429_005_A01	F2S4_160429_011_D01	F2S4_160429_015_A01	F2S4_160502_002_B01	F2S4_160502_010_D01	F2S4_160502_011_H01	F2S4_160503_006_A01	F2S4_160505_017_E01	F2S4_160506_001_F01	F2S4_160516_010_F01	F2S4_160516_030_H01	F2S4_160516_031_E01	F2S4_160520_007_E01	F2S4_160520_016_B01	F2S4_160520_018_F01	F2S4_160524_008_C01	F2S4_160524_008_F01	F2S4_160525_014_A01	F2S4_160603_003_E01	F2S4_160607_001_E01	F2S4_160607_002_E01	F2S4_160609_001_F01	F2S4_160613_004_E01	F2S4_160616_006_F01	F2S4_160617_001_G01	F2S4_160620_018_F01	F2S4_160622_012_G01	F2S4_160622_013_D01	F2S4_160627_007_F01	F2S4_160627_017_F01	F2S4_160701_002_D01	F2S4_160701_003_F01	F2S4_160701_013_A01	F2S4_160701_019_G01	F2S4_160706_020_A01	F2S4_160706_059_H01	F2S4_160708_005_C01	F2S4_160708_005_D01	F2S4_160713_002_E01	F2S4_160726_009_A01	F2S4_160726_011_C01	F2S4_160802_006_A01	F2S4_160825_060_A01	F2S4_160901_017_F01	F2S4_160908_001_A01	F2S4_160915_005_H01	F2S4_161004_008_F01	F2S4_161004_018_A01	F2S4_161010_006_E01	F2S4_161010_009_D01	F2S4_161010_026_E01	F2S4_161010_032_D01	F2S4_161011_005_F01	F2S4_161028_003_H01	F2S4_161028_008_A01	F2S4_161028_013_D01	F2S4_161107_006_E01	F2S4_161107_010_B01	F2S4_161110_002_D01	F2S4_161128_003_A01	F2S4_161206_001_B01	F2S4_161207_001_B01	F2S4_170116_001_E01	F2S4_170116_003_E01	F2S4_170126_016_E01	F2S4_170126_016_G01	F2S4_170203_010_A01	F2S4_170210_005_G01	F2S4_170302_003_A01	F2S4_170302_008_H01	F2S4_170324_025_D01	F2S4_170412_001_F01	F2S4_170518_001_E01	F2S4_170519_002_F01	F2S4_170908_001_A01	F2S4_170908_001_B01	F2S4_170908_001_C01	F2S4_170908_004_B01	F2S4_171006_001_E01	F2S4_171006_006_H01	F2S4_171006_016_C01	F2S4_171024_001_D01	F2S4_171024_001_G01	F2S4_171128_005_H01	F2S4_171215_003_C01	F2S4_171220_002_B01	F2S4_180122_006_E01	FJS4_170405_003_C01	FJS4_170405_006_D01	FJS4_170405_011_B01	FJS4_170405_012_A01	FJS4_170427_004_G01	FJS4_170427_005_D01	FJS4_170427_006_H01	FJS4_170427_011_C01	FJS4_170427_012_A01	FJS4_170427_012_E01
11	+	32296831	5	0	0	0	3	0	10	2	0	0	4	5	55	0	0	0	6	1	0	0	0	10	19	1	6	7	31	5	0	0	2	0	2	10	2	2	2	31	0	0	0	0	15	16	0	21	8	0	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	3	6	0	26	7	2	79	6	1	0	0	2	0	10	1	4	0	7	0	3	0	0	3	0	34	0	0	0	0	0	27	3	0	0	0	4	19	0	0	0	0	0	19	5	6	3	1	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	94	0	0	0	0
11	+	32296832	5	0	0	0	3	0	10	2	0	0	3	5	53	0	0	0	5	1	0	0	0	8	18	1	6	7	30	5	0	0	2	0	2	9	1	2	2	30	0	0	0	0	15	15	0	19	7	0	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	3	6	0	26	7	2	72	5	1	0	0	2	0	9	1	4	0	7	0	3	0	0	3	0	34	0	0	0	0	0	26	3	0	0	0	3	18	0	0	0	0	0	19	5	6	2	1	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	90	0	0	0	0
11	+	32296833	5	0	0	0	3	0	11	2	0	0	3	5	50	0	0	0	5	1	0	0	0	8	18	1	6	7	30	4	0	0	1	0	2	8	1	2	2	29	0	0	0	0	15	13	0	19	7	0	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	3	6	0	25	7	2	70	5	2	0	0	2	0	9	1	4	0	7	0	3	0	0	2	0	33	0	0	0	0	0	26	3	0	0	0	2	18	0	0	0	0	0	19	5	5	2	1	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	90	0	0	0	0
11	+	32296834	5	0	0	0	3	0	11	2	0	0	3	5	44	0	0	0	4	1	0	0	0	8	17	1	4	7	28	4	0	0	1	0	2	8	0	2	2	27	0	0	0	0	14	13	0	17	6	0	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	2	6	0	25	7	2	66	5	2	0	0	2	0	9	1	4	0	7	0	2	0	0	2	0	29	0	0	0	0	0	21	3	0	0	0	2	18	0	0	0	0	0	19	4	5	2	1	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	86	0	0	0	0
11	+	32296835	5	0	0	0	3	0	11	2	0	0	3	5	44	0	0	0	4	1	0	0	0	8	17	1	4	7	28	4	0	0	1	0	2	8	0	2	2	27	0	0	0	0	14	13	0	17	6	0	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	2	6	0	25	7	2	66	5	2	0	0	2	0	9	1	4	0	7	0	2	0	0	2	0	29	0	0	0	0	0	21	3	0	0	0	2	18	0	0	0	0	0	19	4	5	2	1	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	86	0	0	0	0
11	+	32296836	5	0	0	0	3	0	12	2	0	0	3	5	44	0	0	0	4	1	0	0	0	8	17	1	4	7	28	4	0	0	1	0	2	7	0	2	2	27	0	0	0	0	14	13	0	17	6	0	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	2	6	0	25	8	2	66	5	2	0	0	2	0	9	1	4	0	7	0	2	0	0	2	0	29	0	0	0	0	0	21	3	0	0	0	3	19	0	0	0	0	0	19	4	5	2	1	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	86	0	0	0	0
11	+	32296837	5	0	0	0	3	0	12	2	0	0	3	5	45	0	0	0	4	1	0	0	0	8	17	1	4	7	28	4	0	0	1	0	2	7	0	2	2	27	0	0	0	0	14	13	0	17	6	0	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	2	6	0	25	8	2	66	5	2	0	0	2	0	9	1	4	0	7	0	2	0	0	2	0	29	0	0	0	0	0	21	3	0	0	0	3	19	0	0	0	0	0	19	4	5	2	1	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	86	0	0	0	0
11	+	32296838	5	0	0	0	3	0	13	1	0	0	3	4	43	0	0	0	4	0	0	0	0	7	18	1	5	6	25	3	0	0	1	0	2	7	0	2	3	26	0	0	0	0	15	11	0	17	6	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	2	6	0	23	7	2	60	6	2	0	0	3	0	9	0	3	0	6	0	2	0	0	2	0	25	0	0	0	0	0	26	3	0	0	0	3	18	0	0	0	0	0	18	3	2	2	1	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	77	0	0	0	0
11	+	32296839	5	0	0	0	2	0	13	1	0	0	2	4	40	0	0	0	4	0	0	0	0	7	18	1	5	6	25	3	0	0	0	0	2	6	0	2	3	26	0	0	0	0	15	11	0	17	6	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	2	6	0	21	6	2	55	6	2	0	0	3	0	9	0	3	0	6	0	2	0	0	2	0	25	0	0	0	0	0	26	3	0	0	0	3	18	0	0	0	0	0	18	3	2	2	1	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	74	0	0	0	0
11	+	32296840	5	0	0	0	2	0	13	1	0	0	2	4	40	0	0	0	4	0	0	0	0	7	18	1	5	6	25	3	0	0	0	0	2	6	0	2	3	25	0	0	0	0	15	11	0	17	6	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	2	6	0	21	6	2	55	6	2	0	0	3	0	9	0	3	0	6	0	2	0	0	2	0	25	0	0	0	0	0	26	3	0	0	0	3	18	0	0	0	0	0	18	3	2	2	1	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	74	0	0	0	0
11	+	32296841	5	0	0	0	2	0	13	1	0	0	2	4	40	0	0	0	4	0	0	0	0	7	18	1	5	6	25	3	0	0	0	0	2	6	0	2	3	25	0	0	0	0	14	12	0	16	6	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	3	6	0	22	6	2	55	6	2	0	0	3	0	9	0	3	0	6	0	2	0	0	2	0	25	0	0	0	0	0	26	2	0	0	0	3	18	0	0	0	0	0	18	3	2	2	1	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	73	0	0	0	0
11	+	32296842	5	0	0	0	2	0	13	1	0	0	2	4	40	0	0	0	4	0	0	0	0	7	18	1	5	6	25	3	0	0	0	0	2	6	0	2	3	25	0	0	0	0	13	12	0	16	6	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	3	6	0	22	6	2	55	6	2	0	0	3	0	9	0	3	0	6	0	2	0	0	2	0	25	0	0	0	0	0	26	2	0	0	0	3	18	0	0	0	0	0	18	3	2	1	1	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	73	0	0	0	0
11	+	32296843	4	0	0	0	2	0	16	1	0	0	2	4	44	0	0	0	4	0	0	0	0	8	20	1	5	6	32	3	0	0	0	0	2	6	0	2	3	24	0	0	0	0	13	13	0	19	7	0	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	3	6	0	26	8	2	60	6	1	0	0	4	0	9	0	4	1	6	0	2	0	0	2	0	31	0	0	0	0	0	29	2	0	0	0	3	18	0	0	0	0	0	22	3	3	1	1	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	81	0	0	0	0
11	+	32296844	4	0	0	0	2	0	16	1	0	0	2	4	42	0	0	0	4	0	0	0	0	7	19	1	5	6	32	3	0	0	0	0	1	6	0	2	3	21	0	0	0	0	12	10	0	18	7	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	3	6	0	24	8	2	55	6	1	0	0	4	0	9	0	3	1	6	0	2	0	0	2	0	28	0	0	0	0	0	27	2	0	0	0	3	16	0	0	0	0	0	21	3	3	1	1	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	72	0	0	0	0
11	+	32296845	4	0	0	0	2	0	16	1	0	0	2	4	41	0	0	0	4	0	0	0	0	7	18	1	5	6	31	3	0	0	0	0	1	6	0	2	3	21	0	0	0	0	12	9	0	18	7	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	3	6	0	24	8	2	53	6	1	0	0	4	0	9	0	3	1	6	0	2	0	0	2	0	27	0	0	0	0	0	27	2	0	0	0	3	16	0	0	0	0	0	21	3	3	1	1	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	71	0	0	0	0
11	+	32296846	4	0	0	0	2	0	16	1	0	0	2	4	41	0	0	0	2	0	0	0	0	7	15	1	5	6	29	3	0	0	0	0	1	6	0	2	3	21	0	0	0	0	12	9	0	16	7	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	3	6	0	23	7	2	53	6	1	0	0	2	0	9	0	3	1	6	0	2	0	0	2	0	27	0	0	0	0	0	25	2	0	0	0	3	16	0	0	0	0	0	18	2	3	1	1	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	68	0	0	0	0
11	+	32296847	4	0	0	0	2	0	16	1	0	0	2	4	41	0	0	0	2	0	0	0	0	7	15	1	5	6	29	3	0	0	0	0	1	6	0	2	3	21	0	0	0	0	12	9	0	16	7	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	3	6	0	23	7	2	53	6	1	0	0	2	0	9	0	3	1	6	0	2	0	0	2	0	27	0	0	0	0	0	25	2	0	0	0	3	16	0	0	0	0	0	18	2	3	1	1	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	68	0	0	0	0
11	+	32296848	4	0	0	0	2	0	18	1	0	0	3	4	42	0	0	0	2	0	0	0	0	9	16	1	6	6	31	4	0	0	0	1	1	8	0	2	3	29	0	0	0	0	13	9	0	16	8	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	3	6	0	24	8	2	60	7	1	0	0	2	0	13	0	3	1	8	0	2	0	0	2	0	29	0	0	0	0	0	25	3	0	0	0	3	16	0	0	0	0	0	20	2	3	1	1	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	73	0	0	0	0
11	+	32296849	4	0	0	0	2	0	18	1	0	0	3	4	42	0	0	0	2	0	0	0	0	9	15	1	6	6	31	4	0	0	0	1	1	8	0	2	3	28	0	0	0	0	13	9	0	16	8	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	3	6	0	24	8	2	61	7	1	0	0	2	0	13	0	3	1	8	0	2	0	0	2	0	29	0	0	0	0	0	25	3	0	0	0	3	15	0	0	0	0	0	20	2	3	1	1	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	73	0	0	0	0
11	+	32296850	4	0	0	0	2	0	18	1	0	0	3	3	42	0	0	0	2	0	0	0	0	9	15	1	6	6	31	4	0	0	0	1	1	8	0	2	3	28	0	0	0	0	13	9	0	16	8	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	3	6	0	24	8	2	61	7	1	0	0	2	0	13	0	3	1	8	0	2	0	0	2	0	29	0	0	0	0	0	25	4	0	0	0	3	15	0	0	0	0	0	20	2	3	1	1	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	73	0	0	0	0
11	+	32296851	2	0	0	0	2	0	17	1	0	0	3	2	33	0	0	0	1	0	0	0	0	6	15	1	6	5	22	3	0	0	0	1	1	7	0	2	3	24	0	0	0	0	8	9	0	13	8	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	1	5	0	17	9	2	47	5	1	0	0	2	0	12	0	3	1	8	0	2	0	0	0	0	21	0	0	0	0	0	22	4	0	0	0	3	11	0	0	0	0	0	14	1	2	1	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	62	0	0	0	0
11	+	32296852	2	0	0	0	2	0	17	1	0	0	3	0	33	0	0	0	1	0	0	0	0	6	15	1	6	5	22	3	0	0	0	1	1	7	0	2	3	24	0	0	0	0	8	9	0	13	8	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	1	5	0	18	9	2	47	5	1	0	0	2	0	12	0	3	1	8	0	2	0	0	0	0	21	0	0	0	0	0	22	4	0	0	0	3	11	0	0	0	0	0	14	1	2	1	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	62	0	0	0	0
11	+	32296853	2	0	0	0	2	0	17	1	0	0	3	0	37	0	0	0	1	0	0	0	0	6	18	1	6	5	23	4	0	0	0	1	1	7	0	2	3	24	0	0	0	0	7	10	0	15	7	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	2	5	0	20	10	4	53	5	1	0	0	3	0	12	0	3	1	8	0	2	0	0	1	0	23	0	0	0	0	0	22	3	0	0	0	3	11	0	0	0	0	0	16	1	2	1	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	67	0	0	0	0
11	+	32296854	2	0	0	0	3	0	17	1	0	0	3	0	36	0	0	0	1	0	0	0	0	6	18	1	6	5	22	4	0	0	0	1	1	7	0	2	3	23	0	0	0	0	7	9	0	15	7	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	2	5	0	19	10	4	53	5	1	0	0	3	0	12	0	3	1	8	0	2	0	0	1	0	23	0	0	0	0	0	22	3	0	0	0	3	11	0	0	0	0	0	17	1	2	1	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	66	0	0	0	0
11	+	32296855	2	0	0	0	3	0	17	1	0	0	3	0	36	0	0	0	1	0	0	0	0	6	18	1	6	4	22	5	0	0	0	1	1	7	0	2	3	25	0	0	0	0	7	9	0	15	7	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	2	5	0	19	10	4	57	5	1	0	0	3	0	12	0	3	1	8	0	2	2	0	1	0	23	0	0	0	0	0	23	3	0	0	0	3	11	0	0	0	0	0	17	1	2	1	1	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	68	0	0	0	0
11	+	32296856	2	0	0	0	3	0	17	1	0	0	3	0	32	0	0	0	1	0	0	0	0	5	19	1	5	4	22	6	0	0	1	2	1	8	1	2	3	20	0	0	0	0	9	8	0	13	5	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	2	5	0	18	10	4	55	4	1	0	0	4	0	12	1	4	1	5	0	1	2	0	2	0	19	0	0	0	0	0	21	3	0	0	0	1	10	0	0	0	0	0	16	0	2	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	1	64	0	0	0	0
11	+	32296857	2	0	0	0	3	0	17	1	0	0	3	0	32	0	0	0	1	0	0	0	0	5	19	1	5	4	22	6	0	0	1	2	1	8	1	2	3	20	0	0	0	0	9	8	0	13	5	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	2	5	0	18	10	4	55	4	1	0	0	4	0	12	1	4	1	5	0	1	2	0	2	0	19	0	0	0	0	0	21	3	0	0	0	1	10	0	0	0	0	0	16	0	2	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	1	64	0	0	0	0
11	+	32296858	2	0	0	0	3	0	17	1	0	0	3	0	32	0	0	0	1	0	0	0	0	5	22	1	5	4	22	6	0	0	1	2	1	8	1	2	3	20	0	0	0	0	9	8	0	13	5	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	2	5	0	19	10	4	55	4	1	0	0	4	0	12	1	4	1	5	0	1	2	0	2	0	19	0	0	0	0	0	21	3	0	0	0	1	10	0	0	0	0	0	16	0	2	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	1	66	0	0	0	0
11	+	32296859	2	0	0	0	3	0	17	1	0	0	3	0	32	0	0	0	1	0	0	0	0	5	22	1	5	4	22	6	0	0	1	2	1	8	1	2	3	20	0	0	0	0	9	8	0	13	5	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	2	5	0	19	10	4	55	4	1	0	0	4	0	12	1	4	1	5	0	1	2	0	2	0	19	0	0	0	0	0	21	3	0	0	0	1	10	0	0	0	0	0	16	0	2	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	1	66	0	0	0	0
11	+	32296860	2	0	0	0	3	0	17	1	0	0	3	0	32	0	0	0	1	0	0	0	0	5	22	1	5	4	22	6	0	0	1	2	1	8	1	2	3	20	0	0	0	0	9	8	0	13	5	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	2	5	0	19	10	4	55	4	1	0	0	4	0	12	1	4	1	5	0	1	2	0	2	0	19	0	0	0	0	0	21	3	0	0	0	1	9	0	0	0	0	0	16	0	2	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	1	67	0	0	0	0
11	+	32296861	2	0	0	0	2	0	16	1	0	0	2	0	23	0	0	0	1	0	0	0	0	4	17	1	2	4	21	5	0	0	1	2	1	9	1	1	2	13	0	0	0	0	9	8	0	11	5	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	2	4	0	15	11	2	43	3	1	0	0	4	0	8	1	3	1	4	0	1	3	0	2	0	15	0	0	0	0	0	17	3	0	0	0	1	5	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	51	0	0	0	0
11	+	32296862	2	0	0	0	2	0	16	1	0	0	2	0	22	0	0	0	1	0	0	0	0	4	16	1	2	4	21	5	0	0	1	2	1	8	1	1	1	13	0	0	0	0	9	8	0	10	4	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	2	4	0	15	10	2	42	3	1	0	0	4	0	7	1	3	1	4	0	1	3	0	2	0	15	0	0	0	0	0	15	3	0	0	0	1	5	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	47	0	0	0	0
11	+	32296863	2	0	0	0	2	0	16	1	0	0	2	0	21	0	0	0	1	0	0	0	0	4	16	1	2	4	22	5	0	0	1	2	1	8	1	1	1	13	0	0	0	0	10	8	0	10	5	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	2	4	0	15	10	2	42	3	1	0	0	4	0	7	1	3	1	4	0	1	3	0	2	0	15	0	0	0	0	0	15	4	0	0	0	1	5	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	47	0	0	0	0
11	+	32296864	2	0	0	0	2	0	17	1	0	0	2	0	21	0	0	0	1	0	0	0	0	4	16	1	2	4	25	5	0	0	1	2	1	8	1	1	1	13	0	0	0	0	10	8	0	10	5	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	2	4	0	15	10	2	43	3	1	0	0	4	0	7	1	3	1	4	0	1	3	0	2	0	15	0	0	0	0	0	15	4	0	0	0	1	5	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	47	0	0	0	0
11	+	32296865	2	0	0	0	2	0	17	1	0	0	2	0	21	0	0	0	1	0	0	0	0	4	16	1	3	4	25	6	0	0	1	2	1	8	1	1	1	13	0	0	0	0	10	8	0	10	6	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	2	4	0	15	10	2	43	3	1	0	0	4	0	7	1	3	1	4	0	1	3	0	2	0	15	0	0	0	0	0	15	4	0	0	0	1	6	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	46	0	0	0	0
11	+	32296866	3	0	0	0	2	0	17	1	0	0	2	0	21	0	0	0	1	0	0	0	0	5	17	1	4	4	29	6	0	0	1	2	1	8	1	1	1	16	0	0	0	0	10	8	0	12	7	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	2	4	0	14	10	2	46	3	1	0	0	4	0	7	1	3	1	4	0	1	3	0	2	0	16	0	0	0	0	0	16	4	0	0	0	1	7	0	0	0	0	0	15	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	49	0	0	0	0
11	+	32296867	3	0	0	0	2	0	17	1	0	0	2	0	21	0	0	0	1	0	0	0	0	5	17	1	4	4	30	6	0	0	1	3	1	8	1	1	1	16	0	0	0	0	10	8	0	13	7	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	4	0	13	10	2	47	3	1	0	0	4	0	6	1	3	2	4	0	1	3	0	2	0	16	0	0	0	0	0	16	4	0	0	0	1	7	0	0	0	0	0	15	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	49	0	0	0	0
11	+	32296868	3	0	0	0	2	0	18	0	0	0	2	0	20	0	0	0	1	0	0	0	0	5	18	1	4	4	30	6	0	0	1	3	1	7	1	1	1	18	0	0	0	0	10	9	0	13	7	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	4	0	13	9	2	52	3	1	0	0	4	0	6	1	2	2	4	0	1	3	0	2	0	14	0	0	0	0	0	17	4	0	0	0	1	7	0	0	0	0	0	16	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	50	0	0	0	0
11	+	32296869	3	0	0	0	2	0	18	0	0	0	2	0	20	0	0	0	1	0	0	0	0	5	18	1	4	4	29	6	0	0	1	3	1	7	1	1	1	18	0	0	0	0	10	9	0	13	7	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	2	5	0	14	9	2	51	3	1	0	0	4	0	7	1	2	2	4	0	1	3	0	2	0	14	0	0	0	0	0	17	4	0	0	0	1	7	0	0	0	0	0	16	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	50	0	0	0	0
11	+	32296870	3	0	0	0	2	0	17	0	0	0	2	0	19	0	0	0	1	0	0	0	0	5	18	1	4	3	29	6	0	0	1	3	1	7	1	1	1	18	0	0	0	0	10	9	0	13	7	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	2	5	0	14	9	2	51	3	1	0	0	4	0	7	1	2	2	4	0	1	3	0	2	0	14	0	0	0	0	0	17	4	0	0	0	1	7	0	0	0	0	0	16	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	50	0	0	0	0
